01:25:56.02238  +68:07:48.0460 | *  36 Cas, * psi Cas, HD   8491, HIP   6692, SAO  11751, GSC 04297-01685, TYC 4297-1685-1, PPM  12970, SAO  11751, * psi Cas
01:42:20.52626  +68:02:34.8794 | *  43 Cas, HD  10221, HIP   7965, SAO  11919, GSC 04310-00903, TYC 4310-903-1, PPM  13184, SAO  11919, *  43 Cas
01:59:38.03766  +64:37:17.7623 | HD  11946, HIP   9312, SAO  12076, GSC 04040-02022, TYC 4040-2022-1, PPM  13392, SAO  12076, HD  11946
02:03:00.18745  +64:23:24.0617 | *  53 Cas, HD  12301, HIP   9573, SAO  12097, GSC 04041-01956, TYC 4041-1956-1, PPM  13423, SAO  12097, *  53 Cas
02:02:52.47648  +64:54:05.2688 | *  52 Cas, HD  12279, HIP   9564, SAO  12095, GSC 04041-01955, TYC 4041-1955-1, PPM  13421, SAO  12095, *  52 Cas
02:55:56.92110  +61:31:16.0916 | HD  17948, HIP  13665, SAO  12517, GSC 04048-01977, TYC 4048-1977-1, PPM  13962, SAO  12517, HD  17948
02:59.3  +60:24 | C 0255+602
03:29:54.74413  +58:52:43.4995 | HD  21389, HIP  16281, SAO  24061, GSC 03715-01250, TYC 3715-1250-1, PPM  28511, SAO  24061, V* CE Cam
04:06:35.04360  +50:21:04.5500 | * lam Per, *  47 Per, HD  25642, HIP  19167, SAO  24412, TYC 3335-2097-1, PPM  28916, SAO  24412, * lam Per
04:14:53.86253  +48:24:33.5912 | *  51 Per, * mu. Per, HD  26630, HIP  19812, SAO  39404, TYC 3332-2426-1, PPM  46912, SAO  39404, * mu. Per
04:21:33.16557  +46:29:55.9554 | *  53 Per, * d Per, HD  27396, HIP  20354, SAO  39483, GSC 03329-02516, TYC 3329-2516-1, PPM  47016, SAO  39483, * d Per
19:31:19.33068  +50:18:24.1375 | HD 184293, HIP  96014, SAO  31737, GSC 03564-03155, TYC 3564-3155-1, PPM  37499, SAO  31737, HR  7427
19:36:26.53436  +50:13:15.9646 | * tet Cyg, *  13 Cyg, HD 185395, HIP  96441, SAO  31815, TYC 3564-3157-1, PPM  37578, SAO  31815, * tet Cyg
19:33:41.60680  +49:15:44.3423 | HD 184786, HIP  96198, SAO  48589, GSC 03564-03159, TYC 3564-3159-1, PPM  58504, SAO  48589, V* V1743 Cyg
19:41:48.95343  +50:31:30.2153 | *  16 Cyg A, HD 186408, HIP  96895, SAO  31898, TYC 3565-1524-1, PPM  37671, SAO  31898, *  16 Cyg A
19:34:19.79003  +51:14:11.8310 | HD 184960, HIP  96258, SAO  31782, TYC 3568-2325-1, PPM  37541, SAO  31782, HD 184960
19:50:37.72371  +52:59:16.7901 | * d Cyg, *  20 Cyg, HD 188056, HIP  97635, SAO  32042, GSC 03935-02415, TYC 3935-2415-1, PPM  37840, SAO  32042, * d Cyg
20:13:27.61643  +60:38:26.0514 | HD 192781, HIP  99663, SAO  18766, GSC 04232-03063, TYC 4232-3063-1, PPM  22051, SAO  18766, HR  7742
20:29:34.88506  +62:59:38.7835 | * tet Cep, *   2 Cep, HD 195725, HIP 101093, SAO  18897, TYC 4237-2168-1, PPM  22214, SAO  18897, * tet Cep
20:45:17.37555  +61:50:19.6167 | * eta Cep, *   3 Cep, HD 198149, HIP 102422, SAO  19019, TYC 4246-1967-1, PPM  22372, SAO  19019, * eta Cep
21:27:46.14103  +66:48:32.7458 | *   7 Cep, HD 204770, HIP 105972, SAO  19432, GSC 04261-01792, TYC 4261-1792-1, PPM  22910, SAO  19432, *   7 Cep
22:10:38.79159  +70:07:57.2647 | HD 210884, HIP 109474, SAO  19922, GSC 04467-02426, PPM  11106, SAO  19922, HR  8474
22:26:00.81828  +70:46:15.2334 | HD 213022, HIP 110725, SAO  10366, GSC 04480-01543, TYC 4480-1543-1, PPM  11217, SAO  10366, HR  8557
23:27:16.63001  +70:21:35.2177 | HD 220974, HIP 115770, SAO  10737, GSC 04482-01943, TYC 4482-1943-1, PPM  11633, SAO  10737, HR  8918
23:15:37.73921  +70:53:17.0919 | HD 219586, HIP 114831, SAO  10671, GSC 04482-01941, TYC 4482-1941-1, PPM  11562, SAO  10671, V* V388 Cep
23:34:59.04173  +71:38:31.3603 | HD 221861, HIP 116380, SAO  10790, GSC 04486-02073, TYC 4486-2073-1, PPM  11681, SAO  10790, HR  8952
00:48:09.13689  +72:40:28.1278 | HD   4440, HIP   3750, SAO   4229, GSC 04304-00408, TYC 4304-408-1, PPM   4506, SAO   4229, HR   212
01:16:11.90011  +71:44:37.8405 | HD   7389, HIP   5926, SAO   4358, GSC 04305-02038, TYC 4305-2038-1, PPM   4642, SAO   4358, V* V762 Cas
01:31:13.75702  +70:15:52.5771 | *  38 Cas, HD   9021, HIP   7078, SAO   4422, GSC 04301-01247, TYC 4301-1247-1, PPM   4717, SAO   4422, *  38 Cas
01:42:55.86416  +70:37:21.0894 | *  42 Cas, HD  10250, HIP   8016, SAO   4470, GSC 04314-02021, TYC 4314-2021-1, PPM   4775, SAO   4470, *  42 Cas
01:56:00.02784  +68:41:06.8662 | * ome Cas, *  46 Cas, HD  11529, HIP   9009, SAO  12038, GSC 04310-00902, TYC 4310-902-1, PPM  13340, SAO  12038, * ome Cas
02:44:49.69800  +67:49:28.6664 | HD  16769, HIP  12821, SAO  12421, GSC 04312-01404, TYC 4312-1404-1, PPM  13849, SAO  12421, HR   791
02:37:36.06773  +65:44:43.2097 | HD  16024, HIP  12239, SAO  12361, GSC 04059-01161, TYC 4059-1161-1, PPM  13771, SAO  12361, HR   747
02:29:03.94780  +67:24:08.9170 | * iot Cas, HD  15089, HIP  11569, SAO  12298, PPM 400038, SAO  12298, * iot Cas
03:07:18.99782  +64:03:27.3379 | HD  19065, HIP  14502, SAO  12608, GSC 04056-01858, TYC 4056-1858-1, PPM  14083, SAO  12608, HR   922
03:29:04.13196  +59:56:25.1970 | HD  21291, HIP  16228, SAO  24054, GSC 03715-01248, TYC 3715-1248-1, PPM  28502, SAO  24054, V* CS Cam
03:42:42.73397  +59:58:09.8172 | HD  22764, HIP  17342, SAO  24169, GSC 03728-01416, TYC 3728-1416-1, PPM  28639, SAO  24169, HD  22764
03:53:43.28625  +57:58:30.5118 | HD  24141, HIP  18217, SAO  24276, GSC 03725-01884, TYC 3725-1884-1, PPM  28763, SAO  24276, HR  1192
04:16:43.08708  +53:36:42.4738 | HD  26764, HIP  19949, SAO  24512, GSC 03719-01538, TYC 3719-1538-1, PPM  29033, SAO  24512, HR  1314
04:20:11.51331  +50:55:15.3595 | HD  27192, HIP  20234, SAO  24544, GSC 03341-01095, TYC 3341-1095-1, PPM  29070, SAO  24544, HR  1333
04:19:13.23824  +50:02:55.2970 | NGC  1545     2, HD  27084, HIP  20156, SAO  39457, TYC 3337-195-1, PPM  29062, SAO  39457, HR  1330
04:18:14.61690  +50:17:43.8058 | * b Per, NGC  1545     1, HD  26961, HIP  20070, SAO  24531, GSC 03336-02435, TYC 3336-2435-1, PPM  29054, SAO  24531, * b Per
04:42:54.33020  +43:21:54.5272 | *  59 Per, HD  29722, HIP  21928, SAO  39699, GSC 02905-01947, TYC 2905-1947-1, PPM  47288, SAO  39699, *  59 Per
19:12:05.02501  +49:51:20.7003 | HIP  94336, BD+49  2959
19:27:25.95887  +52:19:13.5737 | *   7 Cyg, * iot01 Cyg, HD 183534, HIP  95656, SAO  31673, TYC 3555-2111-1, PPM  37426, SAO  31673, * iot01 Cyg
19:29:42.35872  +51:43:47.2058 | * iot Cyg, *  10 Cyg, * iot02 Cyg, HD 184006, HIP  95853, SAO  31702, GSC 03555-02112, TYC 3555-2112-1, PPM  37459, SAO  31702, * iot Cyg
19:38:41.18371  +54:58:25.6482 | HD 185912, HIP  96620, SAO  31850, GSC 03938-01983, TYC 3938-1983-1, PPM  37619, SAO  31850, V* V1143 Cyg
19:53:17.37765  +57:31:24.5291 | *  23 Cyg, HD 188665, HIP  97870, SAO  32085, GSC 03943-02323, TYC 3943-2323-1, PPM  37885, SAO  32085, *  23 Cyg
19:55:55.37806  +58:50:45.4834 | HD 189276, HIP  98073, SAO  32122, GSC 03947-02622, TYC 3947-2622-1, PPM  37931, SAO  32122, HR  7633
20:19:36.72026  +62:15:26.8970 | *  71 Dra, HD 193964, HIP 100221, SAO  18807, GSC 04237-02169, TYC 4237-2169-1, PPM  22101, SAO  18807, *  71 Dra
20:05:32.87839  +61:59:43.5098 | *  66 Dra, HD 191277, HIP  98962, SAO  18700, GSC 04236-02503, TYC 4236-2503-1, PPM  21971, SAO  18700, *  66 Dra
20:11:34.91482  +62:04:42.7542 | *  68 Dra, HD 192455, HIP  99500, SAO  18751, GSC 04236-02502, TYC 4236-2502-1, PPM  22031, SAO  18751, *  68 Dra
20:21:11.52402  +63:58:48.4447 | HD 194298, HIP 100357, SAO  18826, GSC 04241-01638, TYC 4241-1638-1, PPM  22123, SAO  18826, HD 194298
20:43:11.01986  +66:39:26.8038 | *   4 Cep, HD 197950, HIP 102253, SAO  19004, GSC 04258-02188, TYC 4258-2188-1, PPM  22346, SAO  19004, *   4 Cep
21:28:39.59685  +70:33:38.5747 | *   8 Cep, * bet Cep, NAME ALFIRK, HD 205021, HIP 106032, SAO  10057, GSC 04465-02643, TYC 4465-2643-1, PPM  10863, SAO  10057, * bet Cep
21:59:14.96555  +73:10:47.6212 | *  16 Cep, HD 209369, HIP 108535, SAO  10216, GSC 04474-01757, TYC 4474-1757-1, PPM  11039, SAO  10216, *  16 Cep
21:43:04.04502  +72:19:12.3090 | *  78 Dra, HD 207130, HIP 107230, SAO  10131, GSC 04470-01874, TYC 4470-1874-1, PPM  10940, SAO  10131, *  78 Dra
21:41:55.29337  +71:18:41.1062 | *  11 Cep, HD 206952, HIP 107119, SAO  10126, GSC 04470-01875, TYC 4470-1875-1, PPM  10934, SAO  10126, *  11 Cep
22:35:46.13581  +73:38:35.4712 | *  31 Cep, HD 214470, HIP 111532, SAO  10425, GSC 04488-00872, TYC 4488-872-1, PPM  11278, SAO  10425, *  31 Cep
22:09:48.43023  +72:20:28.3410 | *  24 Cep, HD 210807, HIP 109400, SAO  10265, GSC 04471-01685, TYC 4471-1685-1, PPM  11100, SAO  10265, *  24 Cep
23:07:53.85377  +75:23:14.9951 | *  33 Cep, * pi. Cep, HD 218658, HIP 114222, SAO  10629, GSC 04601-03531, PPM  11508, SAO  10629, * pi. Cep
23:07:53.853  +75:23:15.02 | * pi. Cep A, TYC 4601-3531-1, * pi. Cep A
23:14:37.10616  +74:13:52.5743 | HD 219485, HIP 114745, SAO  10664, GSC 04490-01636, TYC 4490-1636-1, PPM  11553, SAO  10664, HR  8844
23:39:10.17490  +75:17:34.3668 | HD 222386, HIP 116714, SAO  10814, GSC 04602-03456, TYC 4602-3456-1, PPM  11705, SAO  10814, HR  8971
23:39:21.14378  +74:00:09.4104 | HD 222387, HIP 116728, SAO  10817, GSC 04491-01470, TYC 4491-1470-1, PPM  11710, SAO  10817, HR  8972
00:47:46.05370  +74:50:51.2567 | *  23 Cas, HD   4382, HIP   3721, SAO   4226, GSC 04307-02166, TYC 4307-2166-1, PPM   4503, SAO   4226, *  23 Cas
00:45:39.07723  +74:59:17.0610 | *  21 Cas, HD   4161, HIP   3572, SAO   4216, GSC 04307-02167, TYC 4307-2167-1, PPM   4492, SAO   4216, *  21 Cas
01:38:30.91847  +73:02:24.1403 | *  40 Cas, HD   9774, HIP   7650, SAO   4453, GSC 04318-02488, TYC 4318-2488-1, PPM   4754, SAO   4453, *  40 Cas
01:45:45  +71:48.6 | C 0144+717
02:01:57.45035  +70:54:25.2902 | *  48 Cas, HD  12111, HIP   9480, SAO   4554, GSC 04315-02126, PPM   4877, SAO   4554, *  48 Cas
02:01:57.437  +70:54:25.43 | TYC 4315-2126-1, BD+70   153A
02:03:26.10618  +72:25:16.6578 | *  50 Cas, HD  12216, HIP   9598, SAO   4560, GSC 04319-01847, TYC 4319-1847-1, PPM   4888, SAO   4560, *  50 Cas
02:51:58.75100  +68:53:18.5960 | HD  17463, HIP  13367, SAO  12472, GSC 04313-01573, TYC 4313-1573-1, PPM  13918, SAO  12472, V* SU Cas
03:19:59.27267  +65:39:08.2502 | HD  20336, HIP  15520, SAO  12704, GSC 04061-01593, TYC 4061-1593-1, PPM  14217, SAO  12704, HR   985
03:24:40.55745  +64:35:09.5771 | HD  20797, HIP  15890, SAO  12743, GSC 04057-02594, TYC 4057-2594-1, PPM  14269, SAO  12743, V* CQ Cam
03:49:36.59742  +63:17:49.0722 | NAME MOAI 1, HD  23523, HIP  17891, SAO  12917, GSC 04067-01936, TYC 4067-1936-1, PPM  14505, SAO  12917, HD  23523
03:57:25.44380  +63:04:20.1442 | HD  24479, HIP  18505, SAO  12969, GSC 04067-01937, TYC 4067-1937-1, PPM  14575, SAO  12969, HR  1204
03:46:02.33087  +63:20:42.1639 | HD  23089, HD  23090, HIP  17587, SAO  12891, GSC 04067-01935, TYC 4067-1935-1, PPM  14471, SAO  12891, HR  1129
03:42:09.32470  +63:13:00.4977 | HD  22649, HIP  17296, SAO  12874, GSC 04066-01732, TYC 4066-1732-1, PPM  14446, SAO  12874, V* BD Cam
04:04:27.16022  +59:09:19.8301 | HD  25291, HIP  19018, SAO  24384, GSC 03730-01595, TYC 3730-1595-1, PPM  28889, SAO  24384, HR  1242
03:57:08.28867  +61:06:31.9852 | HD  24480, HIP  18488, SAO  12968, GSC 04063-01714, PPM  14574, SAO  12968, HR  1205
04:17:08.09828  +57:51:37.2841 | HD  26755, HIP  19983, SAO  24514, GSC 03727-02006, TYC 3727-2006-1, PPM  29038, SAO  24514, HR  1313
04:21:51.80647  +56:30:22.7392 | HD  27322, HIP  20380, SAO  24563, GSC 03727-01326, TYC 3727-1326-1, PPM  29093, SAO  24563, HR  1342
04:32:01.84227  +53:54:39.0450 | *   1 Cam, HD  28446, HIP  21148, SAO  24672, GSC 03732-01028, PPM  29210, SAO  24672, *   1 Cam
04:39:58.07002  +53:28:22.9163 | *   2 Cam, HD  29316, HIP  21730, SAO  24744, GSC 03732-01030, PPM  29298, SAO  24744, *   2 Cam
04:39:58.037  +53:28:23.62 | TYC 3732-1030-1, ** STF  566AB
04:39:54.68159  +53:04:46.3333 | *   3 Cam, HD  29317, HIP  21727, SAO  24743, GSC 03732-01029, TYC 3732-1029-1, PPM  29295, SAO  24743, *   3 Cam
04:43:21.59410  +49:58:25.6433 | HD  29721, HIP  21972, SAO  39702, GSC 03351-01507, TYC 3351-1507-1, PPM  47292, SAO  39702, HD  29721
04:41:24.12862  +48:18:03.1629 | HD  29526, HIP  21823, SAO  39688, GSC 03347-01766, TYC 3347-1766-1, PPM  47275, SAO  39688, HR  1482
04:51:09.32424  +48:44:26.4534 | HD  30557, HIP  22545, SAO  39799, GSC 03347-01767, TYC 3347-1767-1, PPM  47420, SAO  39799, HR  1535
18:54:47.12479  +48:51:33.8366 | HD 175824, HIP  92822, SAO  47913, GSC 03548-02530, TYC 3548-2530-1, PPM  57626, SAO  47913, HR  7154
19:01:26.37023  +46:56:05.3172 | *  16 Lyr, HD 177196, HIP  93408, SAO  48011, GSC 03545-03041, TYC 3545-3041-1, PPM  57761, SAO  48011, *  16 Lyr
19:00:13.67784  +50:32:00.4769 | HD 177003, HIP  93299, SAO  31311, GSC 03549-02883, TYC 3549-2883-1, PPM  37005, SAO  31311, V* LV Dra
19:04:55.16590  +53:23:47.9627 | *  51 Dra, HD 178207, HIP  93713, SAO  31371, TYC 3919-1316-1, PPM  37071, SAO  31371, *  51 Dra
19:17:06.16865  +53:22:06.4534 | * kap Cyg, *   1 Cyg, HD 181276, HIP  94779, SAO  31537, TYC 3920-1971-1, PPM  37265, SAO  31537, * kap Cyg
19:08:25.78870  +52:25:32.6406 | HD 179094, HIP  94013, SAO  31413, GSC 03554-01071, TYC 3554-1071-1, PPM  37123, SAO  31413, V* V1762 Cyg
19:11:40.57199  +56:51:33.1594 | *  53 Dra, HD 180006, HIP  94302, SAO  31468, GSC 03928-01045, TYC 3928-1045-1, PPM  37184, SAO  31468, *  53 Dra
19:13:55.14520  +57:42:18.3602 | *  54 Dra, HD 180610, HIP  94490, SAO  31497, GSC 03928-01728, TYC 3928-1728-1, PPM  37213, SAO  31497, *  54 Dra
19:20:16.03477  +57:38:42.4659 | HD 182190, HIP  95038, SAO  31587, GSC 03929-02038, TYC 3929-2038-1, PPM  37318, SAO  31587, HR  7356
20:01:28.54487  +64:49:15.5038 | * e Dra, *  64 Dra, HD 190544, HIP  98583, SAO  18658, GSC 04240-00471, TYC 4240-471-1, PPM  21910, SAO  18658, * e Dra
20:20:06.01236  +68:52:49.1448 | HD 194258, HIP 100261, SAO  18817, GSC 04446-01304, TYC 4446-1304-1, PPM  22104, SAO  18817, V* AC Dra
20:02:49.07268  +67:52:24.8294 | * rho Dra, *  67 Dra, HD 190940, HIP  98702, SAO  18676, GSC 04446-01736, TYC 4446-1736-1, PPM  21931, SAO  18676, * rho Dra
20:17:31.32803  +66:51:13.2720 | HD 193664, HIP 100017, SAO  18796, TYC 4245-1794-1, PPM  22081, SAO  18796, HD 193664
21:06:23.30406  +71:25:54.4735 | HD 201636, HIP 104171, SAO   9957, GSC 04468-01808, TYC 4468-1808-1, PPM  10752, SAO   9957, HR  8099
22:32:16.22682  +76:13:35.1857 | HD 214035, HIP 111242, SAO  10414, GSC 04600-02634, TYC 4600-2634-1, PPM  11260, SAO  10414, HR  8599
22:37:12.96518  +75:22:18.5128 | HD 214710, HIP 111660, SAO  10440, GSC 04600-02635, TYC 4600-2635-1, PPM  11293, SAO  10440, HR  8625
23:39:20.85153  +77:37:56.1876 | * gam Cep, *  35 Cep, HD 222404, HIP 116727, SAO  10818, GSC 04606-03584, TYC 4606-3584-1, PPM  11709, SAO  10818, * gam Cep
02:05:31.54873  +76:06:54.2160 | *  49 Cas, HD  12339, HIP   9763, SAO   4565, GSC 04495-01881, TYC 4495-1881-1, PPM   4897, SAO   4565, *  49 Cas
02:38:02.03191  +72:49:05.7127 | HD  15920, HIP  12273, SAO   4694, GSC 04320-02109, TYC 4320-2109-1, PPM   5046, SAO   4694, HR   743
03:46:00.93995  +67:12:05.7758 | HD  23005, HIP  17585, SAO  12890, GSC 04075-01738, TYC 4075-1738-1, PPM  14470, SAO  12890, HR  1124
03:49:31.27989  +65:31:33.5015 | HD  23475, HIP  17884, SAO  12916, GSC 04071-01894, TYC 4071-1894-1, PPM  14503, SAO  12916, V* BE Cam
04:16:53.55681  +61:50:59.9698 | HD  26670, HIP  19968, SAO  13075, GSC 04064-01702, TYC 4064-1702-1, PPM  14735, SAO  13075, HR  1305
04:21:47.64935  +60:44:08.2430 | HD  27245, HIP  20376, SAO  13113, GSC 04065-01815, TYC 4065-1815-1, PPM  14778, SAO  13113, HR  1335
04:48:00.27274  +56:45:25.8645 | *   4 Cam, HD  30121, HIP  22287, SAO  24829, GSC 03741-01602, TYC 3741-1602-1, PPM  29395, SAO  24829, *   4 Cam
04:56:07.07310  +52:52:11.1337 | HD  31134, HIP  22936, SAO  24919, GSC 03734-02322, TYC 3734-2322-1, PPM  29495, SAO  24919, HR  1561
05:10:42.92081  +46:57:43.4550 | HD  33167, HIP  24109, SAO  40077, GSC 03349-02717, TYC 3349-2717-1, PPM  47798, SAO  40077, HD  33167
18:53:13.54168  +50:42:29.5850 | HD 175535, HIP  92689, SAO  31241, GSC 03552-02018, TYC 3552-2018-1, PPM  36925, SAO  31241, HR  7137
18:51:34.93859  +52:58:30.4324 | HD 175225, HIP  92549, SAO  31217, GSC 03918-01929, TYC 3918-1929-1, PPM  36898, SAO  31217, HD 175225
18:46:43.08849  +52:59:16.6627 | HD 174237, HIP  92133, SAO  31165, GSC 03918-01829, TYC 3918-1829-1, PPM  36839, SAO  31165, HR  7084
18:56:45.05159  +57:48:53.4652 | *  48 Dra, HD 176408, HIP  92997, SAO  31284, GSC 03927-01603, TYC 3927-1603-1, PPM  36964, SAO  31284, *  48 Dra
19:00:43.45486  +55:39:29.8802 | *  49 Dra, HD 177249, HIP  93340, SAO  31323, GSC 03923-00873, TYC 3923-873-1, PPM  37013, SAO  31323, *  49 Dra
19:20:40.09333  +65:42:52.3095 | *  58 Dra, * pi. Dra, HD 182564, HIP  95081, SAO  18299, GSC 04229-01852, TYC 4229-1852-1, PPM  21456, SAO  18299, * pi. Dra
19:48:10.35080  +70:16:04.5492 | * eps Dra, *  63 Dra, HD 188119, HIP  97433, SAO   9540, TYC 4449-2652-1, PPM  10315, SAO   9540, * eps Dra
19:44:18.41688  +69:20:13.4308 | HD 187340, HIP  97122, SAO  18508, GSC 04445-00929, TYC 4445-929-1, PPM  21724, SAO  18508, HR  7545
20:31:30.41255  +74:57:16.6255 | *  73 Dra, HD 196502, HIP 101260, SAO   9802, GSC 04459-00947, TYC 4459-947-1, PPM  10583, SAO   9802, *  73 Dra
21:15:42.44944  +77:00:44.2699 | HD 203399, HIP 104968, SAO  10007, GSC 04590-01852, TYC 4590-1852-1, PPM  10806, SAO  10007, HR  8168
21:05:29.26581  +78:07:35.0186 | HD 201908, HIP 104105, SAO   9959, GSC 04590-01851, TYC 4590-1851-1, PPM  10746, SAO   9959, HR  8112
22:26:42.40624  +78:47:09.0725 | *  28 Cep, * rho01 Cep, HD 213403, HIP 110787, SAO  10375, GSC 04608-02416, TYC 4608-2416-1, PPM  11222, SAO  10375, * rho01 Cep
22:29:52.97918  +78:49:27.4282 | * rho Cep, *  29 Cep, * rho02 Cep, HD 213798, HIP 111056, SAO  10402, GSC 04608-02417, TYC 4608-2417-1, PPM  11249, SAO  10402, * rho Cep
01:12:16.81860  +79:40:26.2655 | HD   6798, HIP   5626, SAO   4341, GSC 04501-01413, TYC 4501-1413-1, PPM   4627, SAO   4341, HR   333
02:05:07.42423  +77:16:52.8242 | *  47 Cas, *  47 Cas B, HD  12230, HIP   9727, SAO   4562, GSC 04499-02252, TYC 4499-2252-1, PPM   4895, SAO   4562, *  47 Cas
03:11:56.26910  +74:23:37.1680 | HD  19275, HIP  14862, SAO   4840, GSC 04325-01562, TYC 4325-1562-1, PPM   5209, SAO   4840, HR   932
03:49:13.73801  +70:52:15.7743 | HD  23277, HIP  17854, SAO   5000, GSC 04331-01936, TYC 4331-1936-1, PPM   5380, SAO   5000, HR  1138
03:50:21.50892  +71:19:56.1485 | * gam Cam, HD  23401, HIP  17959, SAO   5006, GSC 04335-02106, TYC 4335-2106-1, PPM   5388, SAO   5006, * gam Cam
04:06:03.18270  +68:40:47.9013 | HD  25274, HIP  19129, SAO  13006, GSC 04328-02575, TYC 4328-2575-1, PPM  14637, SAO  13006, HR  1241
04:20:40.32554  +65:08:25.5867 | HD  27022, HIP  20266, SAO  13098, GSC 04073-01392, TYC 4073-1392-1, PPM  14767, SAO  13098, HR  1327
04:36:24.19837  +64:15:41.7682 | HD  28780, HIP  21452, SAO  13196, GSC 04086-01897, TYC 4086-1897-1, PPM  14913, SAO  13196, HR  1440
04:55:03.12443  +55:15:32.7912 | *   5 Cam, HD  30958, HIP  22854, SAO  24904, GSC 03738-01761, TYC 3738-1761-1, PPM  29478, SAO  24904, *   5 Cam
04:57:17.19609  +53:45:07.5654 | *   7 Cam, HD  31278, HIP  23040, SAO  24929, GSC 03734-02320, TYC 3734-2320-1, PPM  29506, SAO  24929, *   7 Cam
05:06:40.62967  +51:35:51.8025 | *   9 Aur, HD  32537, HIP  23783, SAO  25019, GSC 03357-02332, PPM  29613, SAO  25019, *   9 Aur
05:16:41.4  +45:59:53 | * alf Aur B, NAME CAPELLA B, * alf Aur B
05:16:41.35871  +45:59:52.7693 | * alf Aur, *  13 Aur, NAME CAPELLA, HD  34029, HIP  24608, SAO  40186, TYC 3358-3141-1, PPM  47925, SAO  40186, * alf Aur
05:16:41.36  +45:59:53.0 | * alf Aur A, NAME CAPELLA A, * alf Aur A
18:33:56.69453  +52:21:12.6567 | HD 171779, HIP  91013, SAO  31051, GSC 03539-02620, TYC 3539-2620-1, PPM  36706, SAO  31051, HR  6983
18:39:52.81469  +52:11:45.8721 | HD 172883, HIP  91525, SAO  31093, GSC 03539-01196, TYC 3539-1196-1, PPM  36754, SAO  31093, HR  7028
18:42:37.95310  +55:32:22.0434 | * c Dra, *  46 Dra, HD 173524, HIP  91755, SAO  31119, GSC 03922-02095, TYC 3922-2095-1, PPM  36781, SAO  31119, * c Dra
18:51:12.09530  +59:23:18.0627 | * omi Dra, *  47 Dra, HD 175306, HIP  92512, SAO  31219, SAO  31218, GSC 03930-01790, TYC 3930-1790-1, PPM  36888, SAO  31219, SAO  31218, * omi Dra
18:56:25.71807  +65:15:29.1003 | HD 176598, HIP  92969, SAO  18079, GSC 04224-02055, TYC 4224-2055-1, PPM  21176, SAO  18079, HR  7187
19:12:33.30197  +67:39:41.5456 | * del Dra, *  57 Dra, HD 180711, HIP  94376, SAO  18222, GSC 04444-02239, TYC 4444-2239-1, PPM  21358, SAO  18222, * del Dra
19:32:21.59026  +69:39:40.2354 | * sig Dra, *  61 Dra, HD 185144, HIP  96100, SAO  18396, GSC 04448-00084, TYC 4448-2481-1, PPM  21580, SAO  18396, * sig Dra
20:08:53.34826  +77:42:41.1151 | * kap Cep, *   1 Cep, HD 192907, HIP  99255, SAO   9665, GSC 04589-03106, PPM  10431, SAO   9665, * kap Cep
20:47:33.45635  +80:33:08.1398 | HD 199437, HIP 102599, SAO   3467, GSC 04594-02182, TYC 4594-2182-1, PPM   3655, SAO   3467, HR  8016
21:24:49.55188  +80:31:29.3682 | HD 205072, HIP 105727, SAO   3568, GSC 04607-01903, TYC 4607-1903-1, PPM   3770, SAO   3568, HR  8239
22:47:29.06772  +83:09:13.7884 | HD 216446, HIP 112519, SAO   3794, GSC 04650-03037, TYC 4650-3037-1, PPM   4017, SAO   3794, HR  8702
00:54:53.08720  +83:42:26.7818 | HD   4853, HIP   4283, SAO    143, GSC 04615-03832, TYC 4615-3832-1, PPM    161, SAO    143, HR   240
02:47:47.70164  +81:26:54.5210 | HD  16458, HIP  13055, SAO    433, GSC 04520-01238, TYC 4520-1238-1, PPM    475, SAO    433, HR   774
03:11:42.67337  +81:28:14.5598 | HD  18778, HIP  14844, SAO    500, GSC 04520-01237, TYC 4520-1237-1, PPM    538, SAO    500, HR   906
03:06:07.83854  +79:25:06.7258 | HD  18438, HIP  14417, SAO   4810, TYC 4516-2147-1, PPM   5183, SAO   4810, HR   881
03:20:19.75768  +77:44:05.0744 | HD  19978, HIP  15547, SAO   4875, GSC 04513-02820, TYC 4513-2820-1, PPM   5249, SAO   4875, HR   961
04:33:30.67952  +72:31:42.9748 | HD  28204, HIP  21247, SAO   5238, GSC 04337-00843, TYC 4337-843-1, PPM   5639, SAO   5238, HR  1401
04:54:03.01040  +66:20:33.6365 | * alf Cam, *   9 Cam, HD  30614, HIP  22783, SAO  13298, GSC 04091-02094, TYC 4091-2094-1, PPM  15047, SAO  13298, * alf Cam
04:52:05.21946  +63:30:19.5156 | HD  30442, HIP  22626, SAO  13291, GSC 04083-02693, TYC 4083-2693-1, PPM  15033, SAO  13291, HD  30442
05:03:25.08963  +60:26:32.0895 | * bet Cam, *  10 Cam, HD  31910, HIP  23522, SAO  13351, GSC 04079-02478, TYC 4079-2478-1, PPM  15120, SAO  13351, * bet Cam
05:06:08.45158  +58:58:20.5388 | *  11 Cam, HD  32343, HIP  23734, SAO  25001, TYC 3746-2216-1, PPM  29601, SAO  25001, *  11 Cam
05:23:27.84379  +57:32:39.8326 | *  16 Cam, HD  34787, HIP  25197, SAO  25161, GSC 03756-01653, TYC 3756-1653-1, PPM  29792, SAO  25161, *  16 Cam
18:21:32.66337  +49:07:17.7357 | HD 169305, HIP  89981, SAO  47417, GSC 03533-02577, TYC 3533-2577-1, PPM  57038, SAO  47417, HR  6891
